class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
normal,0.4951191842556,0.17697782814502716,-0.36172351241111755,0.999987006187439,0.5024401545524597,0.1585548371076584,-0.3374445140361786,0.9999608993530273,0.5075169801712036,0.15895730257034302,-0.33747968077659607,0.9999607801437378,0.510708749294281,0.15963193774223328,-0.33748865127563477,0.9999606609344482,0.4873283803462982,0.15838085114955902,-0.33893510699272156,0.9999514222145081,0.482749879360199,0.15869542956352234,-0.3389548361301422,0.9999502301216125,0.4777866303920746,0.15967020392417908,-0.33896857500076294,0.999948263168335,0.5159004926681519,0.1696273237466812,-0.19007018208503723,0.999937117099762,0.47298890352249146,0.1699730008840561,-0.19583000242710114,0.9998913407325745,0.5034921169281006,0.1974322348833084,-0.3067406713962555,0.9999810457229614,0.48570260405540466,0.1985214650630951,-0.3085101246833801,0.9999714493751526,0.5507509708404541,0.2842172682285309,-0.09488990157842636,0.9999579191207886,0.4353972375392914,0.2790560722351074,-0.10569628328084946,0.9998590350151062,0.5687260627746582,0.4031922519207001,-0.04053305834531784,0.9855083227157593,0.4165329337120056,0.4075266122817993,-0.06604356318712234,0.9719318747520447,0.5818089246749878,0.5196173787117004,-0.17053261399269104,0.9752154350280762,0.4125271439552307,0.524779200553894,-0.18415388464927673,0.9424033164978027,0.5851253271102905,0.5521761775016785,-0.20731480419635773,0.9471104145050049,0.41107210516929626,0.5549643039703369,-0.22621433436870575,0.8921300172805786,0.5782861113548279,0.5510179996490479,-0.2555084228515625,0.9510989785194397,0.4176357686519623,0.5534521341323853,-0.26866135001182556,0.8984777331352234,0.5745494961738586,0.5423701405525208,-0.19274510443210602,0.9397987723350525,0.4199694097042084,0.5448734164237976,-0.20419736206531525,0.8846681714057922,0.5284850597381592,0.5219150185585022,0.0001885139790829271,0.9996779561042786,0.45988932251930237,0.5236439108848572,-0.00025458645541220903,0.9997152090072632,0.538135290145874,0.7016221284866333,-0.016396556049585342,0.9945371150970459,0.4494653642177582,0.7046812176704407,-0.012850182130932808,0.9940953850746155,0.5486351251602173,0.8616281747817993,0.18611176311969757,0.9929173588752747,0.44595271348953247,0.8762692809104919,0.18264968693256378,0.9932520985603333,0.5410538911819458,0.8849127888679504,0.19557173550128937,0.8656124472618103,0.45648059248924255,0.8974104523658752,0.1907346546649933,0.8678516149520874,0.5570052862167358,0.9250639081001282,0.010253744199872017,0.9877179265022278,0.43373680114746094,0.9405708312988281,0.009745001792907715,0.9881007075309753
normal,0.49546489119529724,0.17499877512454987,-0.3895455598831177,0.9999891519546509,0.5031571984291077,0.15696269273757935,-0.3664395213127136,0.9999651908874512,0.5077806711196899,0.15746323764324188,-0.3664601147174835,0.999965250492096,0.5110791921615601,0.15797369182109833,-0.36646226048469543,0.9999651908874512,0.48776525259017944,0.15673905611038208,-0.36637797951698303,0.9999581575393677,0.48296403884887695,0.1569608598947525,-0.3664158582687378,0.9999568462371826,0.47828230261802673,0.15776610374450684,-0.3664669394493103,0.9999555349349976,0.5174157023429871,0.16811884939670563,-0.21771880984306335,0.9999414682388306,0.47302761673927307,0.16860374808311462,-0.21692197024822235,0.9999039769172668,0.5040606260299683,0.19554071128368378,-0.3336308002471924,0.9999841451644897,0.48622411489486694,0.19678515195846558,-0.3336018919944763,0.999977707862854,0.5556484460830688,0.2835111618041992,-0.11641677469015121,0.9999619126319885,0.43772464990615845,0.2785674035549164,-0.11864060163497925,0.9998840689659119,0.5745603442192078,0.40202581882476807,-0.06022633984684944,0.9864599108695984,0.4187808930873871,0.40494707226753235,-0.07246582210063934,0.9725513458251953,0.5859018564224243,0.5194414258003235,-0.19643652439117432,0.9767864346504211,0.41545453667640686,0.5252507328987122,-0.18862658739089966,0.9392169713973999,0.587138295173645,0.5522497892379761,-0.23566646873950958,0.9502155184745789,0.41390857100486755,0.5562578439712524,-0.23018305003643036,0.8847759962081909,0.5809277296066284,0.5512773394584656,-0.28410568833351135,0.9541177153587341,0.41996365785598755,0.5538428425788879,-0.272960901260376,0.8918332457542419,0.5777071714401245,0.5424687266349792,-0.21859204769134521,0.9429553747177124,0.42221489548683167,0.5447442531585693,-0.2086452692747116,0.8783254623413086,0.5322608351707458,0.5223565101623535,0.0013505686074495316,0.9996830821037292,0.4625077247619629,0.5245898962020874,-0.0014436232158914208,0.9997124075889587,0.5394178628921509,0.7018357515335083,-0.0062635778449475765,0.994794487953186,0.4544041156768799,0.7076571583747864,-0.013314493000507355,0.994394063949585,0.5488988757133484,0.8629811406135559,0.22403959929943085,0.9934099912643433,0.44586676359176636,0.8766628503799438,0.19201579689979553,0.9935668706893921,0.5415674448013306,0.8852179646492004,0.23587307333946228,0.8663342595100403,0.4557024836540222,0.8983584046363831,0.20072944462299347,0.8668667674064636,0.5528268814086914,0.9284237623214722,0.04826658219099045,0.9885549545288086,0.4360898435115814,0.9405615925788879,0.014641349203884602,0.9887896776199341
normal,0.49596554040908813,0.1745215803384781,-0.38974639773368835,0.9999895691871643,0.5037803053855896,0.15668591856956482,-0.36686304211616516,0.9999656081199646,0.5080432891845703,0.15715578198432922,-0.3668837249279022,0.9999657273292542,0.5115400552749634,0.15758712589740753,-0.36687949299812317,0.9999656677246094,0.4883047044277191,0.15648169815540314,-0.3672422766685486,0.9999592304229736,0.4832899570465088,0.15670771896839142,-0.36728063225746155,0.9999579787254333,0.47881990671157837,0.15747161209583282,-0.3673224449157715,0.9999567866325378,0.5185788869857788,0.16771169006824493,-0.2190931737422943,0.9999402165412903,0.4733339250087738,0.16839599609375,-0.21995647251605988,0.9999060034751892,0.504552960395813,0.19491644203662872,-0.3341050446033478,0.9999845623970032,0.4867408275604248,0.196330726146698,-0.33464574813842773,0.9999790191650391,0.5574313402175903,0.2830871641635895,-0.11644376814365387,0.9999625086784363,0.43885117769241333,0.27844417095184326,-0.12289713323116302,0.999891996383667,0.5756903886795044,0.40103015303611755,-0.06083463877439499,0.9866812229156494,0.41998282074928284,0.40477773547172546,-0.07740508764982224,0.9732598662376404,0.5875180959701538,0.518876314163208,-0.1965131163597107,0.977520763874054,0.4164879322052002,0.5252084136009216,-0.19162946939468384,0.939805805683136,0.5888935327529907,0.5520871877670288,-0.23514966666698456,0.9516130685806274,0.4146645963191986,0.556171715259552,-0.23268792033195496,0.8850708603858948,0.5829858779907227,0.5511661171913147,-0.28366512060165405,0.9554997682571411,0.42058438062667847,0.5537036061286926,-0.2752334475517273,0.8921999335289001,0.5797311663627625,0.5423696637153625,-0.21868273615837097,0.9445139169692993,0.4228135943412781,0.5446193218231201,-0.2114066332578659,0.8788416385650635,0.5339389443397522,0.5221707820892334,0.0026935525238513947,0.999678373336792,0.46408161520957947,0.524431049823761,-0.0027964129112660885,0.9997094869613647,0.5396264791488647,0.7016194462776184,-0.0018487425986677408,0.9946934580802917,0.4564759135246277,0.7054089903831482,-0.013727960176765919,0.9943699240684509,0.5490370988845825,0.863127589225769,0.22408847510814667,0.993396520614624,0.44584473967552185,0.8764804005622864,0.19249765574932098,0.9935221076011658,0.5418053865432739,0.8850668668746948,0.23536665737628937,0.8670558333396912,0.4549048840999603,0.8967655301094055,0.2016170769929886,0.8638653755187988,0.5527570843696594,0.9287741780281067,0.049622587859630585,0.9885925054550171,0.43756604194641113,0.9402475953102112,0.015635056421160698,0.9887591600418091
normal,0.4975380003452301,0.17414869368076324,-0.39216870069503784,0.9999903440475464,0.5053461790084839,0.15672548115253448,-0.37018585205078125,0.999966561794281,0.509067177772522,0.1571914404630661,-0.3702032268047333,0.9999666810035706,0.5131833553314209,0.15760090947151184,-0.37019187211990356,0.999966561794281,0.4901324212551117,0.15650366246700287,-0.36978477239608765,0.9999620914459229,0.4847082197666168,0.15673115849494934,-0.3698267638683319,0.9999606609344482,0.4806482791900635,0.1575087606906891,-0.36986833810806274,0.9999600648880005,0.5205596089363098,0.16771146655082703,-0.2255583107471466,0.9999380111694336,0.4750767648220062,0.16863761842250824,-0.22332601249217987,0.9999101758003235,0.5062414407730103,0.19414782524108887,-0.3375393748283386,0.9999850392341614,0.488525927066803,0.19554051756858826,-0.33713454008102417,0.9999812841415405,0.559622585773468,0.2822859585285187,-0.1255553662776947,0.9999611973762512,0.4415864944458008,0.2783874273300171,-0.12451036274433136,0.9999074339866638,0.5780619382858276,0.40018990635871887,-0.07255847007036209,0.9873306751251221,0.4226391315460205,0.4056459069252014,-0.07829125225543976,0.9747809767723083,0.5891126394271851,0.5201865434646606,-0.20223847031593323,0.9783704280853271,0.41972875595092773,0.5251014828681946,-0.1923643797636032,0.9418957829475403,0.5902749300003052,0.5530499219894409,-0.24008798599243164,0.9528744220733643,0.417459636926651,0.556376576423645,-0.23303034901618958,0.8874762058258057,0.5841054320335388,0.5522032380104065,-0.28687888383865356,0.956745982170105,0.4235301911830902,0.5538759827613831,-0.27553868293762207,0.8945550322532654,0.5808204412460327,0.5434659719467163,-0.22319991886615753,0.9458643794059753,0.4259182810783386,0.5447248816490173,-0.21193473041057587,0.881194531917572,0.5350407361984253,0.5221027135848999,0.0031601034570485353,0.9996646046638489,0.46538782119750977,0.524409294128418,-0.003277237992733717,0.9997073411941528,0.539757251739502,0.6998818516731262,-0.0012553525157272816,0.9941449761390686,0.4572220742702484,0.7048497796058655,-0.014645141549408436,0.9941526055335999,0.5496268272399902,0.8626787066459656,0.21186590194702148,0.9930925369262695,0.4455185830593109,0.8774386644363403,0.18433980643749237,0.9933444857597351,0.5427442789077759,0.8853453397750854,0.2212938517332077,0.8694024682044983,0.4538187086582184,0.8991000056266785,0.1927887350320816,0.8592684268951416,0.5552252531051636,0.9281225204467773,0.04037720710039139,0.9882931709289551,0.437086820602417,0.9409598708152771,0.009135187603533268,0.9884297847747803
normal,0.4982232451438904,0.17405550181865692,-0.389417827129364,0.9999909400939941,0.5061677694320679,0.15674448013305664,-0.36735111474990845,0.9999680519104004,0.5097523331642151,0.15720589458942413,-0.36736446619033813,0.9999682307243347,0.5141069293022156,0.15760605037212372,-0.36734843254089355,0.9999681115150452,0.49118590354919434,0.15652118623256683,-0.3666308522224426,0.9999639391899109,0.48566824197769165,0.15675023198127747,-0.36666926741600037,0.999962568283081,0.4816969335079193,0.15752765536308289,-0.3667062819004059,0.9999620914459229,0.5214036703109741,0.16772465407848358,-0.22268669307231903,0.9999403357505798,0.47621384263038635,0.1686730980873108,-0.21911366283893585,0.99991375207901,0.5069200396537781,0.19378815591335297,-0.3348461985588074,0.9999859929084778,0.4892135262489319,0.19516810774803162,-0.33404314517974854,0.9999826550483704,0.560306191444397,0.28231629729270935,-0.1234355941414833,0.9999629259109497,0.44264763593673706,0.27826443314552307,-0.12058798223733902,0.9999141097068787,0.5786011815071106,0.400551974773407,-0.07025319337844849,0.9878897070884705,0.4238588213920593,0.4053737223148346,-0.07203888148069382,0.975383460521698,0.5891267657279968,0.521283745765686,-0.20072224736213684,0.9791072607040405,0.4203667640686035,0.5250586867332458,-0.1878475844860077,0.9430702924728394,0.5902915596961975,0.5540185570716858,-0.2383086234331131,0.9542126059532166,0.41813960671424866,0.5564151406288147,-0.22907623648643494,0.8893061280250549,0.5840866565704346,0.5532897114753723,-0.28566184639930725,0.9579914808273315,0.42418837547302246,0.5538960099220276,-0.27237755060195923,0.8963292241096497,0.5807972550392151,0.5446164608001709,-0.22163715958595276,0.9472768306732178,0.42662468552589417,0.5447589755058289,-0.20782938599586487,0.883076548576355,0.5353362560272217,0.5224597454071045,0.00303387688472867,0.9996775984764099,0.46545475721359253,0.5245006680488586,-0.003156739054247737,0.9997158646583557,0.5401109457015991,0.7000970840454102,-0.008780483156442642,0.9941370487213135,0.4571731984615326,0.7047041654586792,-0.014794312417507172,0.9941624999046326,0.5496252775192261,0.8630867600440979,0.21276378631591797,0.9931572079658508,0.445469468832016,0.877294659614563,0.19033759832382202,0.9933391213417053,0.5427623987197876,0.8853193521499634,0.22309306263923645,0.8702265024185181,0.45377349853515625,0.898310661315918,0.19981679320335388,0.8588682413101196,0.5547658801078796,0.9286967515945435,0.040656059980392456,0.9884533882141113,0.43724268674850464,0.9409247636795044,0.01663780026137829,0.9884948134422302
normal,0.4986630380153656,0.17394901812076569,-0.39045971632003784,0.9999911785125732,0.5065723657608032,0.15675291419029236,-0.3685073256492615,0.999968409538269,0.510139524936676,0.15721099078655243,-0.3685212731361389,0.9999685883522034,0.5144773125648499,0.15760689973831177,-0.3685077726840973,0.9999685287475586,0.49188607931137085,0.15653876960277557,-0.3674267828464508,0.9999644160270691,0.4864104688167572,0.1567901074886322,-0.36746764183044434,0.9999630451202393,0.4824560582637787,0.1575969010591507,-0.3675093650817871,0.9999626278877258,0.5220341682434082,0.167880579829216,-0.2244262397289276,0.9999405741691589,0.47717005014419556,0.1688871681690216,-0.2195126712322235,0.9999136924743652,0.5073841214179993,0.19353117048740387,-0.33621659874916077,0.9999862313270569,0.48981016874313354,0.19483810663223267,-0.33497416973114014,0.9999831914901733,0.5609821677207947,0.28272545337677,-0.12667296826839447,0.9999626874923706,0.4439355731010437,0.2782469093799591,-0.120625339448452,0.9999162554740906,0.5788196921348572,0.4016139805316925,-0.074946328997612,0.9881672859191895,0.4240797162055969,0.4050593674182892,-0.07224028557538986,0.9752907156944275,0.5891257524490356,0.5218504667282104,-0.2067444622516632,0.9795249104499817,0.4205917716026306,0.5249908566474915,-0.18803365528583527,0.9423509240150452,0.5903085470199585,0.554580807685852,-0.24476079642772675,0.9549427032470703,0.4186675548553467,0.5564041137695312,-0.22900204360485077,0.8878102898597717,0.5840708613395691,0.553900420665741,-0.29213422536849976,0.9586708545684814,0.42474037408828735,0.5538831949234009,-0.2718273401260376,0.89494389295578,0.5807768106460571,0.5451883673667908,-0.22797536849975586,0.9480556845664978,0.42707496881484985,0.5447483658790588,-0.20793814957141876,0.8818606734275818,0.5354329943656921,0.5226496458053589,0.002574024721980095,0.9996730089187622,0.4655612111091614,0.5245492458343506,-0.002695896662771702,0.999712347984314,0.5402077436447144,0.7001601457595825,-0.00939122959971428,0.9940168857574463,0.4571990370750427,0.7045590281486511,-0.015028362162411213,0.9941320419311523,0.5496437549591064,0.8632173538208008,0.2148313820362091,0.9930448532104492,0.44549575448036194,0.8774158358573914,0.190068319439888,0.9932467341423035,0.5429589748382568,0.8852102756500244,0.2260705977678299,0.8688245415687561,0.4537432789802551,0.899056077003479,0.19944433867931366,0.8567376136779785,0.5546107888221741,0.9288260340690613,0.04288695007562637,0.9882971048355103,0.437483549118042,0.9408708214759827,0.015240676701068878,0.9883288145065308
normal,0.5011169910430908,0.17358186841011047,-0.3884350657463074,0.9999916553497314,0.508613109588623,0.15672121942043304,-0.3653886914253235,0.999969482421875,0.5120976567268372,0.15714851021766663,-0.36540740728378296,0.9999696612358093,0.5165235996246338,0.15755219757556915,-0.3653969168663025,0.999969482421875,0.49406465888023376,0.15656135976314545,-0.3655717670917511,0.9999662041664124,0.4883987009525299,0.15686887502670288,-0.3656060993671417,0.9999650120735168,0.4842104911804199,0.15771262347698212,-0.3656332790851593,0.9999648928642273,0.5235828161239624,0.16797712445259094,-0.2185879945755005,0.9999414086341858,0.47828301787376404,0.16922281682491302,-0.2187666893005371,0.999918520450592,0.5095759034156799,0.19322854280471802,-0.3334365785121918,0.9999868273735046,0.4920639991760254,0.19459743797779083,-0.3336459696292877,0.9999845623970032,0.5617498159408569,0.2832496762275696,-0.1184292659163475,0.9999613761901855,0.44519585371017456,0.27849680185317993,-0.12245410680770874,0.9999209046363831,0.5795537233352661,0.4024142324924469,-0.06342912465333939,0.9879370331764221,0.4246545732021332,0.40517011284828186,-0.07861778885126114,0.9761555194854736,0.5889806151390076,0.5231145620346069,-0.19535568356513977,0.9785632491111755,0.42114266753196716,0.5252596735954285,-0.19481609761714935,0.942516565322876,0.5899440050125122,0.5550578832626343,-0.23296308517456055,0.9529545307159424,0.4198945462703705,0.5565928816795349,-0.23627357184886932,0.8871440291404724,0.5838921070098877,0.554411768913269,-0.28003886342048645,0.9568211436271667,0.4259175658226013,0.55427086353302,-0.27792391180992126,0.8942597508430481,0.5806430578231812,0.5457868576049805,-0.21696710586547852,0.9459559917449951,0.4279736876487732,0.5451580882072449,-0.21424858272075653,0.8811203241348267,0.5356749296188354,0.5227721929550171,0.0032469097059220076,0.999668300151825,0.46574416756629944,0.5246925950050354,-0.003370504127815366,0.9997084140777588,0.5405192375183105,0.7005652189254761,-0.008559485897421837,0.9940433502197266,0.4571014940738678,0.7040116190910339,-0.015144298784434795,0.994296669960022,0.5496326684951782,0.8636156916618347,0.21682409942150116,0.9931646585464478,0.4456845223903656,0.8776733875274658,0.18899831175804138,0.993392288684845,0.5427566170692444,0.8851953148841858,0.22818228602409363,0.8696460723876953,0.4543985426425934,0.9001218676567078,0.19802187383174896,0.8559468984603882,0.5544898509979248,0.9290755391120911,0.04395608231425285,0.9885297417640686,0.43931299448013306,0.9409016966819763,0.01327698677778244,0.9885621070861816
normal,0.5012745261192322,0.1735783964395523,-0.38774609565734863,0.9999920129776001,0.5088751316070557,0.1567353904247284,-0.3644143044948578,0.9999704957008362,0.5124582052230835,0.15716464817523956,-0.36443254351615906,0.999970555305481,0.5167033672332764,0.15757817029953003,-0.3644254803657532,0.9999703168869019,0.49411648511886597,0.1565997153520584,-0.36471033096313477,0.999967634677887,0.48850345611572266,0.1569311022758484,-0.3647465109825134,0.9999663829803467,0.4842976927757263,0.15780353546142578,-0.3647746443748474,0.9999665021896362,0.5239467024803162,0.1681065410375595,-0.21788056194782257,0.9999428987503052,0.47838395833969116,0.1694841831922531,-0.2188519984483719,0.9999222755432129,0.5098627805709839,0.19327029585838318,-0.3329412341117859,0.9999870657920837,0.4922383427619934,0.1946404129266739,-0.33336716890335083,0.9999852776527405,0.5618492364883423,0.2838221788406372,-0.1194012388586998,0.9999597072601318,0.44533759355545044,0.2791094183921814,-0.12274706363677979,0.9999232888221741,0.5791922807693481,0.4041650891304016,-0.06647755205631256,0.9872391223907471,0.42471736669540405,0.40578243136405945,-0.08208420127630234,0.9762882590293884,0.588548481464386,0.5247238278388977,-0.19869032502174377,0.9774718284606934,0.42118674516677856,0.5258470177650452,-0.1987726092338562,0.9426323175430298,0.5897578001022339,0.5558587908744812,-0.23660776019096375,0.9511268138885498,0.4200313091278076,0.5570757389068604,-0.24019205570220947,0.8871424198150635,0.5837597250938416,0.5554090142250061,-0.28425732254981995,0.955116868019104,0.42615681886672974,0.5547146201133728,-0.28123778104782104,0.8942387104034424,0.5803936719894409,0.5469426512718201,-0.22064261138439178,0.9440577626228333,0.4281747341156006,0.5456666946411133,-0.21800220012664795,0.8811814785003662,0.5356341600418091,0.5230125188827515,0.003005633596330881,0.9996677041053772,0.4657544493675232,0.5247880816459656,-0.0031254682689905167,0.9997131824493408,0.5408050417900085,0.701647937297821,-0.00915856659412384,0.9941890239715576,0.4569282531738281,0.7054113745689392,-0.015046559274196625,0.9944741725921631,0.5495776534080505,0.8643675446510315,0.21410484611988068,0.9933230876922607,0.4457610547542572,0.8778047561645508,0.18652576208114624,0.9936336874961853,0.5421761274337769,0.8859245181083679,0.22515936195850372,0.8715947866439819,0.45500534772872925,0.9005628228187561,0.1952187716960907,0.8596345782279968,0.5550588369369507,0.9289413094520569,0.04153481498360634,0.9888123869895935,0.43831920623779297,0.941064715385437,0.010450506582856178,0.9889053106307983
normal,0.5012684464454651,0.1736268252134323,-0.38953137397766113,0.9999921321868896,0.5088717341423035,0.15679730474948883,-0.3661203980445862,0.9999706745147705,0.5124692320823669,0.15725645422935486,-0.36614036560058594,0.9999707937240601,0.5166632533073425,0.1576988399028778,-0.36613306403160095,0.9999704360961914,0.494108110666275,0.15665166079998016,-0.3666468560695648,0.9999679923057556,0.48850688338279724,0.15698698163032532,-0.3666837513446808,0.9999667406082153,0.48429688811302185,0.15785159170627594,-0.36671704053878784,0.9999668002128601,0.5239454507827759,0.16836333274841309,-0.2189803570508957,0.9999428391456604,0.4784029424190521,0.16955731809139252,-0.22113367915153503,0.9999233484268188,0.5098527073860168,0.19342711567878723,-0.3344717025756836,0.9999871253967285,0.4922434389591217,0.19471880793571472,-0.3352228105068207,0.9999855160713196,0.5618280172348022,0.2840694189071655,-0.1199813261628151,0.9999597668647766,0.44534096121788025,0.27920180559158325,-0.1252221018075943,0.9999247193336487,0.5791826248168945,0.4045724868774414,-0.0670945942401886,0.9871149063110352,0.4246032238006592,0.40595489740371704,-0.08460871875286102,0.9764902591705322,0.5884498357772827,0.5262464284896851,-0.20154662430286407,0.9774935245513916,0.42118963599205017,0.5259888768196106,-0.20120573043823242,0.942799985408783,0.5896494388580322,0.5563323497772217,-0.2400244027376175,0.9511959552764893,0.42001137137413025,0.5570808053016663,-0.2428952008485794,0.8871919512748718,0.5837082862854004,0.555779755115509,-0.28797876834869385,0.9552193284034729,0.4261872172355652,0.5548136234283447,-0.28436583280563354,0.8942774534225464,0.5803605914115906,0.5474157929420471,-0.22364124655723572,0.9442540407180786,0.42824506759643555,0.5458130240440369,-0.22057947516441345,0.8813084959983826,0.5356323719024658,0.5240859985351562,0.0031006154604256153,0.9996715784072876,0.46577006578445435,0.5248910188674927,-0.0032187458127737045,0.999717652797699,0.5409770011901855,0.70179682970047,-0.0021676463074982166,0.9942465424537659,0.45686906576156616,0.7060666680335999,-0.011797251179814339,0.994568943977356,0.5495943427085876,0.8642736077308655,0.22838100790977478,0.9934066534042358,0.44573840498924255,0.8777639865875244,0.19893862307071686,0.9937579035758972,0.5421658754348755,0.8850539922714233,0.24021358788013458,0.8734448552131653,0.45501264929771423,0.9004186987876892,0.2086455374956131,0.8612626194953918,0.5550635457038879,0.9291922450065613,0.05755103752017021,0.9889786243438721,0.43816694617271423,0.9410193562507629,0.025369908660650253,0.9891102910041809
normal,0.5006803274154663,0.17432259023189545,-0.38011807203292847,0.9999921917915344,0.5085195899009705,0.15728457272052765,-0.3573639392852783,0.9999707341194153,0.5123825669288635,0.157821923494339,-0.35737910866737366,0.9999709129333496,0.5163013935089111,0.15835626423358917,-0.35736432671546936,0.9999706149101257,0.4935787320137024,0.15700604021549225,-0.35684114694595337,0.9999681711196899,0.48828965425491333,0.1573086380958557,-0.35687583684921265,0.9999668598175049,0.484022855758667,0.1581043154001236,-0.35690855979919434,0.9999669194221497,0.5238678455352783,0.16899409890174866,-0.21217136085033417,0.9999428987503052,0.47845619916915894,0.1697026938199997,-0.20958760380744934,0.9999229907989502,0.5092376470565796,0.19430582225322723,-0.32577022910118103,0.9999872446060181,0.4918268322944641,0.19532233476638794,-0.32520097494125366,0.9999857544898987,0.5617426037788391,0.2843156158924103,-0.11584559828042984,0.99996018409729,0.44535747170448303,0.2793087065219879,-0.11301223933696747,0.9999263286590576,0.5788074731826782,0.4046737253665924,-0.06794523447751999,0.9870946407318115,0.4246518611907959,0.4059949815273285,-0.06995736807584763,0.9761106371879578,0.5883556604385376,0.5263841152191162,-0.20196446776390076,0.9775080680847168,0.4211743474006653,0.5257328152656555,-0.18718235194683075,0.9419528841972351,0.5895720720291138,0.5565487742424011,-0.24035990238189697,0.9512969255447388,0.4199591279029846,0.5569053292274475,-0.22881731390953064,0.8857533931732178,0.5836563110351562,0.5559400320053101,-0.2881789803504944,0.9553121328353882,0.42611390352249146,0.5547564029693604,-0.2705302834510803,0.8929272890090942,0.5803178548812866,0.5475757718086243,-0.2238045483827591,0.9443148374557495,0.4282160699367523,0.5457345843315125,-0.20686379075050354,0.8800428509712219,0.5358614325523376,0.5245588421821594,0.0017784048104658723,0.9996731281280518,0.4659474492073059,0.5251611471176147,-0.0018916126573458314,0.9997208118438721,0.5410560369491577,0.701421856880188,-0.00506572425365448,0.9943462014198303,0.456876665353775,0.7051562666893005,-0.011305717751383781,0.9946844577789307,0.549923837184906,0.8627561926841736,0.21824903786182404,0.9935158491134644,0.4458158016204834,0.8777428269386292,0.19317302107810974,0.9938995242118835,0.5427581071853638,0.8836061358451843,0.2293180227279663,0.8735461831092834,0.455146461725235,0.9006162285804749,0.20187416672706604,0.8631765842437744,0.555349588394165,0.9279274344444275,0.04393766075372696,0.9891761541366577,0.43827804923057556,0.9406024217605591,0.018525656312704086,0.9893403053283691
